# JAOS comparison, tier T2, minimum of 2 runs
# machine: Linux x86_64 AMD Ryzen 5 9600X 6-Core Processor UNDER-WSL-DEVELOPMENT-NUMBER
# tree: b956026 WITH UNCOMMITTED CHANGES
# instance solver status objective iters solve_s process_s
sc50a	soplex	optimal/ok	-6.45750771e+01	37	0.00	0.021465
sc50b	jaos	optimal/ok	-70	52	0.000112	0.002980
sc50b	highs	Optimal/ok	-7.0000000000e+01	18	0.00	0.031335
sc50b	soplex	optimal/ok	-7.00000000e+01	41	0.00	0.020057
scagr25	jaos	optimal/ok	-14753433.06076853	598	0.006931	0.011228
scagr25	highs	Optimal/ok	-1.4753433061e+07	338	0.01	0.037498
scagr25	soplex	optimal/ok	-1.47534331e+07	927	0.00	0.033272
scagr7	jaos	optimal/ok	-2331389.8243309841	182	0.000970	0.003524
scagr7	highs	Optimal/ok	-2.3313898243e+06	104	0.00	0.034008
scagr7	soplex	optimal/ok	-2.33138982e+06	162	0.00	0.021925
scfxm1	jaos	optimal/ok	18416.759028348941	415	0.004565	0.008641
scfxm1	highs	Optimal/ok	1.8416759028e+04	375	0.01	0.039173
scfxm1	soplex	optimal/ok	1.84167590e+04	482	0.00	0.028539
scfxm2	jaos	optimal/ok	36660.261564998807	974	0.017115	0.023129
scfxm2	highs	Optimal/ok	3.6660261565e+04	771	0.01	0.050463
scfxm2	soplex	optimal/ok	3.66602616e+04	1084	0.01	0.040677
scfxm3	jaos	optimal/ok	54901.254549751451	1499	0.034880	0.042223
scfxm3	highs	Optimal/ok	5.4901254550e+04	1202	0.02	0.058059
scfxm3	soplex	optimal/ok	5.49012545e+04	1818	0.02	0.052348
scorpion	jaos	optimal/ok	1878.1248227381068	327	0.002790	0.006888
scorpion	highs	Optimal/ok	1.8781248227e+03	78	0.01	0.037910
scorpion	soplex	optimal/ok	1.87812482e+03	212	0.00	0.026050
scrs8	jaos	optimal/ok	904.29695380079215	568	0.006931	0.012076
scrs8	highs	Optimal/ok	9.0429695380e+02	361	0.01	0.042927
scrs8	soplex	optimal/ok	9.04296954e+02	601	0.00	0.031726
scsd1	jaos	optimal/ok	8.6666666743333653	97	0.000828	0.005385
scsd1	highs	Optimal/ok	8.6666666743e+00	86	0.00	0.037145
scsd1	soplex	optimal/ok	8.66666667e+00	115	0.00	0.025035
scsd6	jaos	optimal/ok	50.500000078262367	235	0.002550	0.008502
scsd6	highs	Optimal/ok	5.0500000078e+01	270	0.01	0.038706
scsd6	soplex	optimal/ok	5.05000001e+01	537	0.00	0.033134
scsd8	jaos	optimal/ok	904.99999992546418	742	0.014333	0.023476
scsd8	highs	Optimal/ok	9.0499999993e+02	1054	0.02	0.056414
scsd8	soplex	optimal/ok	9.05000000e+02	2855	0.05	0.087911
sctap1	jaos	optimal/ok	1412.2499999999998	290	0.002161	0.005302
sctap1	highs	Optimal/ok	1.4122500000e+03	323	0.01	0.040331
sctap1	soplex	optimal/ok	1.41225000e+03	162	0.00	0.026352
sctap2	jaos	optimal/ok	1724.8071428571429	775	0.009555	0.017562
